account_manager,bl_number,job_order_date,customer_name,consignee_name,shipment_type,scope_of_work,service_type,cargo_type,carrier,vessel_code,container_count,commodity,shipment_date,terminal,shipment_location,overseas_port,gcss_updatedate,kewill_jobno,kewill_invoiceno,cro_date,service_order_id,service_order_type,container_no,container_type,vendor_name,from_location,to_location,requested_date,defect_count,defect_code,milestone_description,milestone_date,notes
NULL,912301088,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,4,"FRESH GREEN CHIQUITA BANANAS",2021-05-31,SAJED,JEDDAH,GUAYAQUIL,2021-05-10,,,0000-00-00,71cb740b-4f5e-4c44-9ca9-a22e7ec2d833,TRK,MNBU0198965,REEF,UTC,JEDDAH,RIYADH,2021-06-01,0,D01,"Actual Delivery Date",2021-06-06,A
NULL,912301088,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,4,"FRESH GREEN CHIQUITA BANANAS",2021-05-31,SAJED,JEDDAH,GUAYAQUIL,2021-05-10,,,0000-00-00,71cb740b-4f5e-4c44-9ca9-a22e7ec2d833,TRK,MWCU5330762,REEF,UTC,JEDDAH,RIYADH,2021-06-01,0,D01,"Actual Delivery Date",2021-06-06,A
NULL,210821782,2021-06-08,"SHADOWS LOGISTICS SERVICE COMPANY","SHADOWS LOGISTICS SERVICE COMPANY",EXPORT,IH,SD,DRY,MSL,MAERSK,1,"FOOD STUFF",2021-05-26,JOAHZTM,IRBID,JOAHZTM,0000-00-00,,,2021-05-16,72ec4644-51f6-4e6d-a955-905228297968,TRK,MRKU5012543,DRY,SORAQIA,IRBID,AQABA,2021-05-16,0,D01,"Manifest/Bayan received date",2021-05-19,M/R
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,MSKU3653149�,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Containers pullout from terminal (Date)",2021-04-27,C
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,PONU2046897,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Manifest/Bayan received date",2021-05-09,M
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,MSKU7980561,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Actual Gate-in date",2021-05-09,AG
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,MRKU7486304,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Actual stuffing date",2021-04-30,A
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,HASU1280983,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Actual Gate-in date",2021-05-09,AG
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,MRKU7009019,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Actual Gate-in date",2021-05-09,AG
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,MRKU5943084,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Manifest/Bayan received date",2021-05-09,M
NULL,210260590,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,20,Glass,2021-05-18,SAJED,JEDDAH,YEMEN,2021-04-25,,,2021-04-25,73a45f72-cadf-434b-9c4b-e2b936338888,TRK,MSKU7980561,DRY,"AL ZAFER",JEDDAH,YANBU,2021-04-25,0,D01,"Manifest/Bayan received date",2021-05-09,M
NULL,209421006,2021-06-05,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,20,TIMBER,2021-05-19,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005669,5614170667,0000-00-00,74599cc1-1d40-4dc9-bfa5-8206d94cca1e,TRK,"MRKU2766909 ",DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-25,0,D01,"Actual Delivery Date",2021-05-25,ADD
NULL,209421006,2021-06-05,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,20,TIMBER,2021-05-19,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005669,5614170667,0000-00-00,74599cc1-1d40-4dc9-bfa5-8206d94cca1e,TRK,"MSKU0000346 ",DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-25,0,D01,"Empty return date",2021-05-25,E/R
NULL,209421006,2021-06-05,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,20,TIMBER,2021-05-19,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005669,5614170667,0000-00-00,74599cc1-1d40-4dc9-bfa5-8206d94cca1e,TRK,"MRKU3820666 ",DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-25,0,D01,"Post shipment document upload date",2021-05-25,DOCS
NULL,209421006,2021-06-05,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,20,TIMBER,2021-05-19,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005669,5614170667,0000-00-00,74599cc1-1d40-4dc9-bfa5-8206d94cca1e,TRK,"MSKU1288561 ",DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-25,0,D01,"Post shipment document upload date",2021-05-25,DOCS
NULL,209421006,2021-06-05,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,CY,DRY,MSL,,20,TIMBER,2021-05-19,JEDDAH,JEDDAH,JEDDAH,0000-00-00,VIRIA0005669,5614170667,0000-00-00,74599cc1-1d40-4dc9-bfa5-8206d94cca1e,TRK,"MRSU3564968 ",DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-25,0,D01,"Actual Delivery Date",2021-05-25,ADD
NULL,CDC0124053,2021-06-27,"SIDNEY APPAREL","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSL,,1,GARMENTS,2021-06-16,,AQABA,,0000-00-00,,,0000-00-00,7499ce7e-cbe7-4c87-a012-caa292e55568,TRK,CMAU1761821,DRY,SORAQIA,"AQABA ","AQABA TERMINAL",2021-06-13,0,D01,"Manifest/Bayan received date",0000-00-00,
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU5642586,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",2021-05-30,D/U
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MRKU7856950,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Empty return date",2021-05-06,E/R
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU2292099,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",2021-05-30,D/U
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,SUDU1942589,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",0000-00-00,
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MRKU6593761,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Actual Delivery Date",2021-05-06,ADD
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,TCKU2856358,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",2021-05-30,D/U
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU2993273,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",2021-05-30,D/U
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU4267412,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Actual Delivery Date",2021-05-06,ADD
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU4148814,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Shipment pullout date",2021-05-06,P/O
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU4260547,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",2021-05-30,D/U
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU3454609,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Empty return date",2021-05-06,E/R
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MVIU2003236,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Actual Delivery Date",2021-05-06,ADD
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MRKU8760430,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Shipment pullout date",2021-05-06,P/O
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MRKU7874758,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Empty return date",2021-05-06,E/R
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU3093682,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Docs received date",2021-05-06,D/R
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MRKU8304488,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Empty return date",2021-05-06,E/R
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,TRHU3354877,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Docs received date",2021-05-06,D/R
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU3505497,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",2021-05-30,D/U
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MRKU7856950,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Post shipment document upload date",2021-05-30,D/U
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,MSKU2509836,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Empty return date",2021-05-06,E/R
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,PONU0202624,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Actual Delivery Date",2021-05-06,ADD
NULL,MAEU205100597,2021-06-26,DHL,DHL,IMPORT,IH,CY,DRY,MSL,,60,"EMPTY CONTAINERS",2021-05-06,SAJUB,DAMMAM,SADMM,0000-00-00,VIRIA0005693,5614170639,0000-00-00,750e236b-027a-4f7d-ae58-501a501af83d,TRK,PONU0202624,DRY,KTS,JUBAIL,DAMMAM,2021-05-06,0,D01,"Shipment pullout date",2021-05-06,P/O
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1143095,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Manifest/Bayan received date",2021-05-27,M/R
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1740402,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Actual stuffing date",2021-05-17,A/S
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1740402,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Manifest/Bayan received date",2021-05-27,M/R
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1143095,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Containers pullout from terminal (Date)",2021-05-16,P/O
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1847216,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Actual Gate-in date",2021-05-27,A/G
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1740402,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Containers pullout from terminal (Date)",2021-05-16,P/O
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1847216,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Manifest/Bayan received date",2021-05-27,M/R
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1143095,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Actual stuffing date",2021-05-17,A/S
NULL,912392917,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,14,OIL,2021-06-07,SAJED,JEDDAH,NETHERLAND,2021-06-03,,,2021-05-15,7541837b-3540-42a5-92d0-302815b11a29,TRK,EURU1945022,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-05-15,0,D01,"Manifest/Bayan received date",2021-05-27,M/R
NULL,211286990,2021-06-27,"BAHRA ADVANCED CABLE","SHIPPERS LEBANON SAL",EXPORT,IH+CCO,SD,DRY,MSL,,7,"Plywood, panel, board products",2021-07-03,SAJED,JEDDAH,CONGO,0000-00-00,,,2021-06-16,75b269fc-c4b4-4eb3-93e1-08b56a8c123d,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-06-29,0,D01,"Shipment cleared date",0000-00-00,
NULL,912338184,2021-06-23,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,"FRESH GREEN CHIQUITA BANANAS",2021-06-06,SAJED,JEDDAH,GUAYAQUIL,2021-05-10,,,0000-00-00,77f67ce8-9b50-4f8e-93f9-f377fa1383be,TRK,MNBU3985223,REEF,KTS,JEDDAH,RIYADH,2021-06-06,0,D01,"Empty return date",2021-06-10,E
NULL,BKIN2125609,2021-06-26,"CLASSIC FASHION APPAREL INDUSTRY LTD","SAFEWAY CO FOR COMMERCIAL SERVICES",EXPORT,IH,CY,DRY,MSC,,2,GARMENTS,2021-06-15,JOAHZTM,IRBID,JEDDAH,0000-00-00,,,0000-00-00,780d3d8a-0f11-4cba-9c1c-38313229dff7,TRK,SEGU4726897,DRY,OSKAR,IRBID,"AQABA TERMINAL",2021-06-07,0,D01,"Containers pullout from terminal (Date)",2021-06-07,P/O
NULL,912258718,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,4,"FRESH GREEN CHIQUITA BANANAS",2021-05-23,SAJED,JEDDAH,GUAYAQUIL,2021-05-06,,,0000-00-00,78abb4d9-d794-4c0c-bfa9-17d727e20a46,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-23,0,D01,"Customs file submission date",2021-05-23,
NULL,210957152,2021-06-27,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,REEF,MLL,,12,GLASS,2021-06-20,KWSAATM,"SHUAIBA ",INDIA,0000-00-00,VIKWI0000828,,0000-00-00,78cc9e3a-3f7b-4744-af1d-e0174657bbc7,CLR,NULL,NULL,SWC,,,2021-06-10,0,D01,"Shipment cleared date",2021-06-27,
NULL,912288207,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,"FRESH GREEN CHIQUITA BANANAS",2021-05-31,SAJED,JEDDAH,GUAYAQUIL,2021-05-10,,,0000-00-00,78f4c2b4-b321-4c9a-a962-305c348ae3d4,TRK,MNBU0198564,REEF,UTC,JEDDAH,RIYADH,2021-06-01,0,D01,"Shipment pullout date",2021-06-02,S
NULL,912288207,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,"FRESH GREEN CHIQUITA BANANAS",2021-05-31,SAJED,JEDDAH,GUAYAQUIL,2021-05-10,,,0000-00-00,78f4c2b4-b321-4c9a-a962-305c348ae3d4,TRK,TEMU9755908,REEF,UTC,JEDDAH,RIYADH,2021-06-01,0,D01,"Shipment pullout date",2021-06-02,S
NULL,912288207,2021-06-08,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,"FRESH GREEN CHIQUITA BANANAS",2021-05-31,SAJED,JEDDAH,GUAYAQUIL,2021-05-10,,,0000-00-00,78f4c2b4-b321-4c9a-a962-305c348ae3d4,TRK,SUDU5196533,REEF,UTC,JEDDAH,RIYADH,2021-06-01,0,D01,"Actual Delivery Date",2021-06-08,A
NULL,912376197,2021-06-26,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,5,,2021-06-13,SAJED,JEDDAH,GUAYAQUIL,2021-05-26,,,0000-00-00,78f9d05c-729c-4713-b0c5-8adde50aedd4,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-06-13,0,D01,"Customs file submission date",2021-06-13,
NULL,210388238,2021-06-01,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,DRY,MSL,,1,Electronics,2021-05-13,SADMM,RIYADH,"JABEL ALI",0000-00-00,,,0000-00-00,791be1fb-7211-4b91-a436-bd6ad6a8b082,TRK,SUDU7767009,DRY,"AWAD JARALLAH AL QAHTANI",DAMMAM,RIYADH,2021-05-07,0,D01,"Empty return date",0000-00-00,
NULL,210609758,2021-06-07,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,DRY,MSL,,4,ELECTRONICS,2021-05-20,SADMM,JEDDAH,"JABEL ALI",2021-05-07,,,0000-00-00,79eba417-12a2-4c62-b07e-c9477ef335f6,TRK,PONU1633328,DRY,"AWAD JARALLAH AL QAHTANI","DAMMAM ",JEDDAH,2021-05-20,0,D01,"Empty return date",2021-06-07,E/R
NULL,210609758,2021-06-07,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,DRY,MSL,,4,ELECTRONICS,2021-05-20,SADMM,JEDDAH,"JABEL ALI",2021-05-07,,,0000-00-00,79eba417-12a2-4c62-b07e-c9477ef335f6,TRK,MRKU0007396,DRY,"AWAD JARALLAH AL QAHTANI","DAMMAM ",JEDDAH,2021-05-20,0,D01,"Shipment pullout date",2021-05-22,P/O
